name,state,city,address,lattitude,longitude,type,ac_slow_price,ac_fast_price,dc_slow_price,dc_fast_price
"DN Regalia Mall, Patrapada",Bhubhaneswar,Bhubaneswar,"IDCO Plot No1/A, Bhagbanpur Industrial Estate, DN Square, Patrapada, Bhubhaneswar 751001",20.240903,85.758056,7.0,8.333970960522873,14.930268933982614,16.082660939506297,23.173083927025342
"Shankar Motors, Patliputra Industrial Area",Bihar,Patna,"Shankar Motors Patna, C1, behind P & M Mall, Patliputra Industrial Area, Patliputra Colony, Patna, Bihar 800013",25.634199,85105514.0,7.0,8.77121317999466,12.096772977210051,16.29619170953347,21.669563628007644
"Shankar Motors, Prem Nagar",Bihar,Bhagalpur,"Ground Floor, Sabour Rd, near Engineering College, Prem Nagar, Bhagalpur, Bihar 812002",25.2522094,87.0450289,7.0,8.331851492314797,13.350955700676543,16.162586389934194,18.178848582492723
"Bahubali Motors, Transport Nagar",Chattisgarh,Raipur,"Mumbai - Kolkata Hwy, Beside M.P Dhaba, Transport Nagar, Tatibandh, Raipur, Chhattisgarh 492099",21.2567897,81.5594445,7.0,7.694503729026809,13.360648931203116,15.50318399355144,21.08135307609627
"Jagdalpur Motors, Geedam Road",chattisgarh,Jagdalpur,"Geedam Rd, Pandripan, Chhattisgarh 492099",19.0657802,81.9635956,7.0,7.030664658566623,12.584049712430676,15.435084758403358,18.2305447747231
"Goyal Coal Sizing, Pendridih",chattisgarh,Bilaspur,"Village: Sara Pendridih Seepat, Bilaspur By-Pass, Chhattisgarh 495330",22.0136612,82.0487988,7.0,7.8529652853220755,14.04858558757578,16.611977434834202,22.506950694085745
"Prince Guest House & Restaurant, Transport Nagar",Chattisgarh,Raipur,"In front of Parking No 6 Transport Nagar, Rawa bata, Raipur, Chhattisgarh 492003",21.3194434,81.6372966,7.0,9.708880990718079,10.355376853809148,17.64459824373261,21.519233593173134
"BHASIN VENTURES, Telibandha",Chattisgarh,Raipur,"NH-6, NEAR CHOKRA NALA, Labhandi Rd, opp. M.S. PETROL PUMP P.O, Ravigram, Telibandha, Raipur, Chhattisgarh 492006",21.2378172,81.6896148,7.0,9.242048940061547,11.020820706803311,17.835074427422576,22.453632040104605
"Sairam Automobiles, Krishna Nagar",Chattisgarh,Bhilai,"Sairam auto G. E Road, Krishna Nagar, Supela, Bhilai, Chhattisgarh 490023",21.2165392,81.401487,7.0,8.868039500858472,10.367813630694616,17.828448831257212,21.989595065703167
GJ | Chikhali | Chikhli - Hotel Empire,Chikhali,Gujarat,"Hotel Empire, PO- Rola, Via- Dungri, NH-8, Gujarat 396375",20.6909,72.9496,24.0,7.381277920667467,13.516388421152033,17.924644252094815,23.73829057561234
"Live Box Hyphen, Sahastradhara Road",Uttrakhand,Dehradun,"LivBox Dehradun, Plot No-13,14&15, IT PARK, Sahastradhara Road, Dehradun uttrakhand 248001 ",30.364799,78.0853527,7.0,9.37797119927938,10.02231730703455,16.2171439758694,21.167721889221703
BSES RAPID CHARGING ZONE,Delhi NCR,Patparkang,"Narwana,Patparkang road,I-P Extension",28.62145,77.293556,14.0,8.987303067521577,11.892102794993352,16.88515673999613,21.258611597669507
MG DELHI SHIVAJI MARG,Delhi NCR,NEW DELHI,PLOT NO 13 SHIVAJI MARG DELHI 110015 NEW DELHI,28.66196,77.152242,20.0,9.140242591719588,14.73065128995514,16.079899115780886,22.409418417508626
MG DELHI LAJPAT NAGAR,Delhi NCR,NEW DELHI,"A-14, Ring Road, Lajpat nagar, Delhi 110024",28.564863,77.236743,20.0,8.587261496620329,11.522273120315973,16.182102767249386,18.186371985275837
EESL Chelmsford Club,Delhi NCR,Delhi,"Outside Chelmsford Club/ Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi 110001",28.61826041,77.21256986,8.0,8.255483877217628,14.884612218108336,15.114863424804195,19.75766090612733
EESL Chelmsford Club,Delhi NCR,Delhi,"Outside Chelmsford Club/ Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi 110001",28.61826041,77.21256986,8.0,9.331800211727446,14.884058471085618,16.805723995387254,20.872908451540198
u00c2u00a0EESL Sushma Swaraj Bhawan,Delhi NCR,Delhi,"Susma swaraj Bhawan, MEA, New Delhi",28.59583333,77.18055556,8.0,9.522637170364941,14.741024820594397,16.870903819626484,18.24853033181719
EESL Delhi Haat,Delhi NCR,Delhi,"NMDC Parking, Dilli Haat, West Kidwai Nagar, New Delhi 110023",28.572793,77.208662,8.0,8.994433333549784,12.650297863670609,16.2576020608803,21.99172229007489
EESL Chelmsford Club,Delhi NCR,Delhi,"Back of Hotel Claridges Near NDMC Power Sub nStation, Tees January Marg, nDr. APJ Abdul Kalam Road, New Delhi- 110003",28.61826041,77.21256986,8.0,9.718503280200832,13.498308056714395,16.491574620491427,22.739748021477087
EESL Chelmsford Club,Delhi NCR,Delhi,"Outside Chelmsford Club/ Opposite CSIR Building, Rafi Marg, Sansad Marg Area, New Delhi 110001",28.61826041,77.21256986,8.0,8.676875520187465,14.817728895538966,16.38121804533363,20.344465150197117
"GO AUTO/ Treo Tata, Safdargunj",Delhi NCR,Delhi,"A-2/14, Safdarjung Enclave, , Delhi, Delhi - 110029",28.56483,77.18891,7.0,8.144599348242632,14.462126650987132,17.982218999427875,19.199662590823067
"Autovikas, Motinagar",Delhi NCR,Delhi,"Block B, No. 57, Rama Rd, Moti Nagar, Block B, Najafgarh Road Industrial Area, New Delhi, Delhi 110015",28.66078,77.1536,7.0,9.502204424523304,14.727191072378771,16.369367104191554,18.263749501152784
"Westside, Lajpat Nagar",Delhi NCR,Delhi,"A-15, Alankar Cinema Building, Feroze Gandhi Marg, Lajpat Nagar III, New Delhi 110024",28.56817,77.24112,7.0,7.676237853848101,10.354219387422724,17.22282331373146,18.241602020550477
"IOCL - WELCOME MOTORS, Saket",Delhi NCR,Delhi,SAKET DISST. CENTRE SAKET N.DELHI - 110017,28.5279341,77.2156347,7.0,7.373694098744411,13.152032621035122,15.49807604935119,18.39522583575467
"Malwa Automobiles, Rohini",Delhi NCR,Delhi,"Showroom, No. A1, 16, Prashant Vihar Sector 14 Rohini, New Delhi - 110085",28.709289,77.135499,7.0,7.535731004794037,13.650291673448132,16.14150680378867,19.105383751547482
"IOCL - Nineteenth Hole Service Station, Dr Zakir Hussain Ro",Delhi NCR,Delhi,"DR. ZAKIR HUSSAIN ROAD NEAR GOLF COURSEN DELHI LOCK ID NO. I 343,110003",28.60259,77.237904,7.0,9.454396313311973,14.798187486545977,15.496358441761938,23.891895982117116
"IOCL - Sabarwal Service Station, RK Puram",Delhi NCR,Delhi,"Tamil Sangam Marg, Sector 5, Rama Krishna Puram, New Delhi-110022",28.564625,77.177461,7.0,7.93198253162503,12.832994567323945,15.31752803334831,18.681024903385552
"AIRIA MALL, Sec 68 Sohna Road",Delhi NCR,Gurgaon,"Sector 68, Sohna Road, Gurgaon 122018n",28.383022,77.05228,7.0,7.159571088985943,11.40513532934062,17.041999163710955,23.100921673470427
"IOCL - Jai Sai Motors, Okhla Phase 1",Delhi NCR,Delhi,"Okhla Phase - 1, near Hotel Crown Plaza, New Delhi, Delhi 110020",28.527674,77.273003,7.0,8.903893696109211,12.866506855540669,15.169397234399227,21.283870026471558
"IOCL - COCO, Jungpura",Delhi NCR,Delhi,"Lala Lajpat Rai Marg, Jangpura, Nizamuddin West, New Delhi- 110014",28.587135,77.241353,7.0,9.94342626610207,14.948467781468198,16.924237056531027,20.39610644757446
"IOCL - Irwin Petrol Pump, Connaught Place",Delhi NCR,Delhi,"Baba Kharak Singh Marg, Connaught Place, Hanuman Road Area, Connaught Place, New Delhi, Delhi 110001",28.62932,77.21262,7.0,9.559760128555563,14.330680335092708,16.652003648758992,18.031952679322142
"IOCL - RK Service Station, ChanakyaPuri",Delhi NCR,Delhi,"Vinay Marg, ChanakyaPuri, New Delhi - 110021",28.58342,77.191319,7.0,8.055896833749582,13.359626853386228,15.818462942310708,23.948618136618265
"IOCL - Intimate Filling Station, Soami Nagar",Delhi NCR,Delhi,"Panchsheel Marg, Soami Nagar North, New Delhi- 110049",28.543012,77.220429,7.0,7.753248275090475,10.874028538058123,16.735017349936182,18.026934736635784
"True North, Mayapuri",Delhi NCR,Delhi,"A1/1 Mayapuri, Industrial Area, Phase 1, New Delhi 110064",28.633301,77.126961,7.0,7.580484377616838,10.88614285339538,16.449318730364578,19.248190154336797
"IOCL - COCO Niti Marg, Chanakyapuri",Delhi NCR,Delhi,"Niti Marg, ChanakyaPuri, New Delhi-110021",28.599629,77.195806,7.0,7.216615730350726,11.204842252242493,16.093720426972126,18.904921305332515
"Sagar Motors, Dilshad Garden",Delhi NCR,Delhi,"No ZB/43 487 & ZB, 44 487, Dilshad Garden, New Delhi, Delhi 110095",28.676246,77.31768,7.0,9.285620850121585,12.869863128823322,16.278162539156277,18.479961216633267
"Pacific Mall, Tagore Garden",Delhi NCR,Delhi,"Najafgarh Rd, Tagore Garden, Tilak Nagar, New Delhi, Delhi 110018",28.6422188,77.1058913,7.0,8.921980903267904,14.812712688680136,15.441354753620452,23.471760221408154
IOCL Risal Petro Delhi,Delhi NCR,Delhi,"Burari Rd, opposite Sta Tpt Authority, Laldora, Jharoda, Jharoda Majra Burari, New Delhi, Delhi 110084",28.7324265,77.1986248,7.0,7.637167063283865,10.478808345704225,15.487271697728795,18.661603052055547
IOCL Paul Motors Delhi,Delhi NCR,Delhi,"Main Road, Sat Guru Ram Singh Rd, MS Block, Block F, Mayapuri Industrial Area Phase II, Mayapuri, New Delhi, Delhi 110064",28.61986668,77.11398244,7.0,7.372588163371509,12.02664350275003,16.19564487641028,23.612429613320277
IOCL Bedi Saxena Delhi,Delhi NCR,Delhi,"B-88-5, 86-5, Sat Guru Ram Singh Rd, Block B, Mayapuri Industrial Area Phase I, Mayapuri, New Delhi, Delhi 110064",28.627092,77.121841,7.0,7.1181315718433655,13.070675989241773,15.651280972837545,18.665698432177194
AARGO CSC MINTO ROAD,Delhi NCR,NEW DELHI,"CSC NDMC CENTER MINTO ROAD OPPOSITE K BLOCK, NEW DELHI,NEW DELHI,110001",28.63547,77.2213,22.0,7.80032501232686,10.304157464409139,15.710077942255195,20.725434933554634
"IOCL - Citi Fuels, Virender Nagar",Delhi NCR,Delhi,OPP.-VIRENDER NAGAR NEAR BHARATI COLLEGE NEW DELHI-110058,28.622486,77.09547,7.0,9.090748267233213,14.129151463828723,17.788336147817688,23.775558794762002
"IOCL - Gay Service Station, Azadpur",Delhi NCR,Delhi,"Near Azadpur, New Delhi,110033",28.703312,77.181109,7.0,7.6090693403179435,14.473849615778073,16.235391968834673,18.395719559868816
"Pacific Mall,  Dwarka",Delhi NCR,Delhi,"Dwarka sector 21 metro station, PACIFIC MALL, Sector 22 Rd, Sector 21, Dwarka, New Delhi, Delhi 110077",28.5512199,77.056702,7.0,8.720040923560777,12.73942777468093,15.613541305328482,19.55475426336458
"Vardhaman Times Plaza, Pitampura",Delhi NCR,Delhi,"LG 1, Vardhaman Times Plaza, Plot No. 13, Saint Nagar Delhi, Pitampura, Delhi - 110034",28.6874177,77.1341163,7.0,7.609946671648087,13.515853431303139,16.65539027525876,23.368795468588626
"HPCL - Delhi Punjab Fuel Station, Singhu Border",Delhi NCR,Delhi,"15/1 Gt.karnal RD. Singhu Border, Po, Narela, Delhi, 110040",28.8558802,77.1245004,7.0,9.65701127426387,11.941319244438848,17.58480993643318,18.067946417926898
"DLF - The Crest, Sec 43",Delhi NCR,Gurgaon,"DLF Phase 5, Sector 43, Gurugram, Haryana 122002",28.4438196,77.1117253,7.0,8.307945909435386,11.122475566264816,17.70299138661992,20.941377891378032
"DLF - The Camellias, Golf Course Road",Delhi NCR,Gurgaon,"The Camellias, Golf Course Road , Gurgaon - 122009",28.451114,77.100126,7.0,9.969201069406592,10.727324092598778,15.133691144009722,22.28835783098671
IOCL - AAUI Service Station ,Delhi NCR,Delhi,IOCL at Plot No 1 I P Estate Ring Road New Delhi-110002,28.6179662,77.2487894,7.0,7.887429558276335,11.155425956644025,17.5462248074929,23.933854294031857
"Ginger Hotel, Sector- 63",Delhi NCR,Noida,"Ginger Hotel Noida East East - Block-H, Sector- 63, Noida 201301",28.6257406,77.3753188,7.0,9.880988704677975,10.04752530018834,17.204768377539988,20.248601406876794
"Vatika Market Place I, Sector 84",Delhi NCR,Gurgaon,"Sector 84, Gurugram, Haryana 122004",28.4022133,76.969045,7.0,9.650405433965581,13.482766361333578,16.663130734818246,18.0645369244757
"Vatika Market Place II, Sector 83",Delhi NCR,Gurgaon,"Sector 83, Gurugram, Haryana - 122004",28.391085,76.97266,7.0,7.916448596928941,13.957505459969203,16.78964605951258,21.183998495784635
"Worldmark 2, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5494799,77.1213702,7.0,9.212878292798482,11.673671135818804,16.20764106789516,18.1697944022121
"Worldmark 2, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5494799,77.1213702,7.0,7.4298646367303585,14.841002983965748,17.67059756980707,19.954125246083116
"Worldmark 3, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5516849,77.1216672,7.0,8.074193980708852,13.456593582988411,16.116905600567286,18.345870286312916
"Worldmark 3, Aerocity",Delhi NCR,Delhi,"Worldmark Aerocity, New Delhi  - 110037",28.5516849,77.1216672,7.0,8.25308217899132,13.306215676855274,17.19511013057374,19.860312828358154
"Worldmark Gurgaon, Sector 65",Delhi NCR,Gurgaon,"Worldmark Gurgaon Maidawas Rd, Sector 65, Gurugram, Haryana 122001",28.3977181,77.0715213,7.0,7.8613751135437555,12.481641655876782,15.716618449309987,22.093178434120603
"Worldmark Gurgaon, Sector 65",Delhi NCR,Gurgaon,"Worldmark Gurgaon Maidawas Rd, Sector 65, Gurugram, Haryana 122001",28.3977181,77.0715213,7.0,8.087339922610106,14.329059704784036,17.72441972857812,20.7290100525175
"Sree Gokulam Motors, Kolancherry",Ernakulam,Kochi,"NO - S-375 2-2, Block no 43, Puthupanam,puthrikka panchayat, puthen cruz PO, Ernakulam,682311",9.976850008,76.45768854,7.0,9.626697174168848,14.26187947888717,16.978941445940965,18.769668344657095
EESL Legislative Assembly Goa,Goa,Goa,"GDA, Goa",15.51047222,73.83722222,8.0,9.124828382783175,14.221502240094429,17.4988475237358,19.39365028264059
"Terry's Super Market, Porvorim",Goa,Goa,"H.No. B 50 Bardez, Alto- Betim Porvorim, Goa 403521",15.50636,73.82488,7.0,8.127050710042838,10.543340754508371,15.80321179781264,22.074097109685727
"Priority Auto lincs, Taleiga",Goa,Goa,"Survey no.166/1, New Taleigao bypass road, Opp.Taleigao Community Centre. Taleiga- Goa-403002",15.469336,73.820463,7.0,8.48689534397087,14.770393122308576,15.162438349910918,18.905639193427213
MG AHMEDABAD MAKARBA,Gujarat,AHMEDABAD,"PLOT NO 2,GROUND FLOOR,SURVEY NO 841/1 AND 2,10,SIGNATURE 1 ,NEAR OLD RAILWAY LINE,SG HIGHWAY,MAKARBA,GUJARAT 3850051 AHMEDABAD",22.996681,72.498226,20.0,8.249678740879698,14.941610104828165,17.0758703206405,19.717188033615187
Hotel swagat INN,Gujarat,Amboli,"94, NH 48, opp. Tata Motors, Amboli, Gujarat 394150",21.30157137,72.95378153,18.0,8.598273581848018,12.20419933478202,16.72204786292244,18.58246622188555
"HONEST RESTAURANT NH8,MIYAGAM,MIYAGAM KARJAN,GUJARAT",Gujarat,KARJAN,"opposite bharthana village, near elentic tolnaka between baroda to bharuch, NH8, miyagam, Karjan, Gujarat 391240",22.0242,73.1175,24.0,8.73546268437368,10.106335338112181,15.01866426858851,18.196040099998182
"Ginger Vastrapur, Drive In Road",Gujarat,Ahmedabad,"Behind Himalaya Mall, Drive In Road, Ahmedabad - 380015",23.04626,72.53069,7.0,8.131891690577898,14.697655870726702,17.09544092292136,20.23156325664435
"Westside, Ellisbridge",Gujarat,Ahmedabad,"Ground Floor, Abhijeet V, Netaji Rd Ellisbridge Opp. Mayor Bungalow, Ellisbridge, Ahmedabad, Gujarat 380006",23.02938,72.56142,7.0,7.350118493926323,12.6336207931406,15.124500988514177,19.40331953739363
"Progressive Cars, SG Highway",Gujarat,Ahmedabad,"G-9, Shapath V, Beside Hotel Crowne Plaza, Near Karnavati Club , SG Highway, Ahmedabad, Gujarat  - 380015",23.014261,72.503947,7.0,7.505050415471574,11.60725648848157,16.74108558098958,18.835031683559524
"Riya Autolink, Ambli BRTS Bus Stand",Gujarat,Ahmedabad,"Near Devkutir Bunglow, Opp Bopal Ambli BRTS Bus Stand, Iscon-Bopal Road, Ahmedabad, Gujarat - 380058",23.02558,72.47991,7.0,7.174354362544094,13.792046927805927,16.377808268756773,23.63717425966655
"Pramukh Auto, Umiya Nagar",Gujarat,Surat,"Plot No. 409/27-A, Umiya Nagar Society,Near Chosath Jogni Mata Temple,Udhna Magdalla Road,Surat-394210",21.164948,72.835879,7.0,9.058969772767039,14.867966997594484,17.123024493969687,21.907820150214725
"Jai Ganesh, Kothariya",Gujarat,Rajkot,"Jai Ganesh MG. Opp Krishna Park , Rajkot-Gondal Highway ,Kothariya, Rajkot-360003",22.227526,70.801092,7.0,7.039412568018241,12.6590187522988,16.47980694068245,20.69055261058154
"Shreeji Automart, Piplod",Gujarat,Surat,"04 A/B, Shreeji House,Opp. Big Bazar,Dumas Road, Piplod,Surat-395002",21.159829,72.770603,7.0,7.270601473331503,10.785459008991479,15.123900250282347,19.649352820233926
"IOCL Manjalpur, GIDC Rd Manjalpur",Gujarat,Vadodara,"312, GIDC Rd, Beside Om Pippadiya Hanumanji Mandir, Ghanshyam Nagar Society 2, Manjalpur, Vadodara, Gujarat 390011",22.271793,73.190795,7.0,7.512083659259974,13.167492056044901,16.576721938621983,23.4755098261548
"ABC Autolink, NH 64 Ranoli",Gujarat,Vadodara,"No 1401, Ranoli GIDC, Vadodara, NH 64, Gujarat 391350",22.403828,73.13455,7.0,9.69555144535204,13.629786453299019,16.0948812024067,23.75713495744014
"IOCL Kevadia, Garudeshwar",Gujarat,Kevadia,"Survey No u00e2u0080u0093 422, 423 Village u00e2u0080u0093 Kevadiya, Taluka u00e2u0080u0093 Garudeshwar District u00e2u0080u0093 Narmada, Gujarat, 393151",21.885704,73.688136,7.0,7.648017856538445,13.839679457351279,16.78265863816251,20.99110253135132
"Fairfield by Marriott, Ashram Rd",Gujarat,Ahmedabad,"Ashram Rd, Satyawadi Society, Usmanpura, Ahmedabad, Gujarat 380013",23.0522787,72.5710882,7.0,7.591330983712579,10.880172575584766,16.782133777685466,19.00564574323825
"Ahmedabad One Mall, Vastrapur",Gujarat,Ahmedabad,"Plot No. 216, T. P. Scheme 1, Near Vastrapur Lake, Vastrapur, Ahmedabad u00e2u0080u0093 380054 ",23.0397522,72.5318124,7.0,7.506346264589357,12.848882182723308,15.93594634242693,19.86690043036859
"Ahmedabad One Mall, Vastrapur",Gujarat,Ahmedabad,"Plot No. 216, T. P. Scheme 1, Near Vastrapur Lake, Vastrapur, Ahmedabad u00e2u0080u0093 380054 ",23.0397522,72.5318124,7.0,8.059355262336414,14.684834904313735,15.800379088552457,20.18625443500021
"IOCL - Sardar Petro Station, Bakrol",Gujarat,Ahmedabad,"M/s Sardar Petrol Station, Near Toll Plaza Ring Road, Bakrol-Bardrabad, Daskroi, Ahmedabad-382433",22.935404,72.520954,7.0,8.158237461076219,11.621298662664481,16.635693546404134,18.701083116356507
"Parin Motors, NH8 Gondal Highway",Gujarat,Rajkot,"149, Plot No 2, Survey No, NH 8B, Gondal Highway, near Parin Furniture, Rajkot, Gujarat 360004",22.225264,70.801197,7.0,8.899775797135561,10.895180690479398,17.44133977347846,18.75693541390491
"HP Service Center, Sola ",Gujarat,Ahmedabad,"F.P. No 232/1, Solaroad, Ahmedabad 380061",23.0633903,72.5317625,7.0,7.434043704270243,11.921480264147487,16.832952519798095,19.125399290767103
"HP Autocare , Bodakdev",Gujarat,Ahmedabad,"JUDGES BUNGALOW ROAD, T VILLAGE : BODAKDEV , CITY : AHMEDABAD 380054",23.0332201,72.5137528,7.0,9.812709032543234,12.248308517120153,16.942955442782523,21.39660981938244
Comfort Inn Legacy By One Earth,Gujarat,Rajkot,"Comfort Inn Legacy By One Earth Panchnath Road, Limda Chowk, Rajkot Gujrat-360001",22.2967048,70.7991222,7.0,7.386179072366324,11.860343513014314,17.051297961643023,23.86179901670846
"Hotel Suba Grand, Dahej",Gujarat,Bharuch,"jolva village , dahej, bharuch ,State u00e2u0080u0093 24 Gujarat 392135",21.7164114,72.6562979,7.0,9.561897529778324,14.28269400991581,15.016699267183391,21.29389790212967
"Hotel Suba Elite, Fatehganj Main Road",Gujarat,Vadodara,"near Parsi Agiyari , Fatehganj Main Road, Vadodara u00e2u0080u0093 390 002 Gujarat 390002",22.3205834,73.1883779,7.0,7.953714221031281,13.484789697943068,17.893783006247045,22.40751379556773
"Click Hotel, Junagadh",Gujarat,Junagadh,"Near Railway Station,Junagadh, Gujratu00c2u00a0u00c2u00a0 362001",21.52840996,70.45845795,7.0,9.045338425771595,10.751566369081697,15.6685791615237,20.795164202664978
"Click Hotel, Bhuj",Gujarat,Bhuj,"opp. Bhuj railway compound,Bhuj, Gujarat 370001",23.2655334,69.6786728,7.0,9.866778926006003,14.686488079782324,15.861995724708258,18.163000414195942
Unger India pvt India,Haryana,GURUGRAM,"71, Udyog Vihar Phase 1, Udyog Vihar, Sector 19, Gurugram, Haryana 122016",28.499,77.08356,13.0,7.348941951872242,13.458149828437179,16.190836458495216,18.804032861255585
MG GURGAON SECTOR 15,Haryana,GURUGRAM,"32,MILESTONE,EXPERION CENTER,SECTOR 1,NH-8,HARYANA 122001 GURUGRAM",28.462298,77.048472,20.0,7.952622536777819,13.094841779156837,16.203913783110103,23.099049472755233
HAREDA EESL Panchkula,Haryana,Panchkula,"HAREDA, Akshay Urja Bhawan , Institutional plot No.1 Sector-17 Panchkula , 134109 Haryana",30.695929,76.834874,8.0,9.19937575060263,13.509455075556746,17.10066188997161,19.496256623095736
AARGO GOLDEN GALAXY HOTEL,Haryana,FARIDABAD,,28.288075,77.295116,22.0,9.480322584442785,14.344225718746124,15.501632273549596,21.534472952423904
